Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Greece,GRC,1978,0,0,0,2988
Greece,GRC,1979,0,0,0,3566
Greece,GRC,1980,0,0,0,3405
Greece,GRC,1981,0,0,0,3407
Greece,GRC,1982,0,0,0,3561
Greece,GRC,1983,0,0,0,2.34
Greece,GRC,1984,0,0,0,2862
Greece,GRC,1985,0,0,0,2805
Greece,GRC,1986,0,0,0,3235
Greece,GRC,1987,0,0,1,2.78
Greece,GRC,1988,0,0,1,2366
Greece,GRC,1989,0,0,1,2025-09-01 00:00:00
Greece,GRC,1990,0,0,2,1769
Greece,GRC,1991,0,0,2,3099
Greece,GRC,1992,1,0,8,2203
Greece,GRC,1993,1,0,47,2282
Greece,GRC,1994,1,0,37,2599
Greece,GRC,1995,1,0,34,3529
Greece,GRC,1996,0,0,36,4348
Greece,GRC,1997,0,0,37,3882
Greece,GRC,1998,0,0,73,3717
Greece,GRC,1999,1,0,162,4592
Greece,GRC,2000,0,0,451,3693
Greece,GRC,2001,79,0,756,2097
Greece,GRC,2002,126,0,651,2025-08-02 00:00:00
Greece,GRC,2003,105,0,1021,4766
Greece,GRC,2004,123,1,1121,4672
Greece,GRC,2005,122,1,1266,5017
Greece,GRC,2006,114,1,1699,5865
Greece,GRC,2007,184,1,1818,2591
Greece,GRC,2008,191,5,2242,3312
Greece,GRC,2009,218,0.05,2543,5374
Greece,GRC,2010,0.19,158,2714,7.46
Greece,GRC,2011,207,0.61,3315,4011
Greece,GRC,2012,204,1694,3.85,4403
Greece,GRC,2013,216,3648,4139,6346
Greece,GRC,2014,0.22,3792,3689,4476
Greece,GRC,2015,231,2025-09-03 00:00:00,4621,6098
Greece,GRC,2016,274,3.93,5146,5543
Greece,GRC,2017,310028,3991477,5536987,3962547
Greece,GRC,2018,31407,3790652,6300259,5743448
Greece,GRC,2019,402027,442851,7266347,3977615
Greece,GRC,2020,453554,4446854,9310104,330228
Greece,GRC,2021,17746587,51679754,10470926,58237925
High-income countries,,1965,17885233,0,0,7056941
High-income countries,,1966,19684008,0,0,745083
High-income countries,,1967,19813572,0,0,763759
High-income countries,,1968,21941046,0,0,7837301
High-income countries,,1969,23079964,0,0,8189756
High-income countries,,1970,24964964,0,0,8409904
High-income countries,,1971,25509909,0,0,8778005
High-income countries,,1972,27498178,0,0,915132
High-income countries,,1973,29371082,0,0,91619336
High-income countries,,1974,31125929,0,0,100590735
High-income countries,,1975,31102913,0,0,10056749
High-income countries,,1976,3459475,0,0,96319366
High-income countries,,1977,3631119,0,0,96771844
High-income countries,,1978,38399734,0,3,1040888
High-income countries,,1979,40237312,0,6,10825781
High-income countries,,1980,42139984,0,105,10724165
High-income countries,,1981,43527237,0,105,10821362
High-income countries,,1982,50898537,0,185,11118145
High-income countries,,1983,55702415,3,3279495,11678391
High-income countries,,1984,6333676,6311111,44755556,11635408
High-income countries,,1985,6534927,11747476,642202,11598821
High-income countries,,1986,70283806,15183838,13883132,1158509
High-income countries,,1987,75525024,1060303,19537677,11531249
High-income countries,,1988,777357,1019596,3315798,11531642
High-income countries,,1989,868685,2622232,2649777,11258265
High-income countries,,1990,9662821,38529494,35971372,1164544
High-income countries,,1991,1010439,5012029,39627059,11803627
High-income countries,,1992,10774438,46058512,4511429,1165996
High-income countries,,1993,112216995,54869753,5384533,12271355
High-income countries,,1994,1155704,5870139,6528023,11918569
High-income countries,,1995,11756831,6258037,71266384,12672628
High-income countries,,1996,12082481,6781474,8173981,12930583
High-income countries,,1997,12836581,72652215,10701239,13252185
High-income countries,,1998,13248087,7846993,143348255,12932545
High-income countries,,1999,13638516,8750003,19039782,13027513
High-income countries,,2000,13975514,10057497,28696821,13114408
High-income countries,,2001,14510782,13489687,3470057,12216636
High-income countries,,2002,1582272,17000945,48384052,12327167
High-income countries,,2003,16566397,21286354,58550415,12098594
High-income countries,,2004,17945404,28202245,77624344,1224541
High-income countries,,2005,19438457,4009548,95148834,12398196
High-income countries,,2006,2049203,5542243,11835828,12521782
High-income countries,,2007,21819537,7504107,15120857,1224844
High-income countries,,2008,22751721,12285413,18937726,1269394
High-income countries,,2009,23694408,2045341,2265314,12689607
High-income countries,,2010,26061328,32599228,2665324,1282231
High-income countries,,2011,27414984,6096809,32670868,13084968
High-income countries,,2012,2966976,9246783,37583948,13145249
High-income countries,,2013,31434457,121069855,4344375,13414576
High-income countries,,2014,33001614,15900264,4664109,1326918
High-income countries,,2015,34838477,19521176,5415227,12903965
High-income countries,,2016,3477522,22905551,5846948,13180007
High-income countries,,2017,3591513,2764635,6730691,13089022
High-income countries,,2018,36720908,31803418,7149801,13438661
High-income countries,,2019,3695374,36481628,7954272,12916599
High-income countries,,2020,3665997,43369727,8952072,13371145
High-income countries,,2021,38579904,5134034,9292726,1300623
Hong Kong,HKG,1965,0,0,0,0
Hong Kong,HKG,1966,0,0,0,0
Hong Kong,HKG,1967,0,0,0,0
Hong Kong,HKG,1968,0,0,0,0
Hong Kong,HKG,1969,0,0,0,0
Hong Kong,HKG,1970,0,0,0,0
Hong Kong,HKG,1971,0,0,0,0
Hong Kong,HKG,1972,0,0,0,0
Hong Kong,HKG,1973,0,0,0,0
Hong Kong,HKG,1974,0,0,0,0
Hong Kong,HKG,1975,0,0,0,0
Hong Kong,HKG,1976,0,0,0,0
Hong Kong,HKG,1977,0,0,0,0
Hong Kong,HKG,1978,0,0,0,0
Hong Kong,HKG,1979,0,0,0,0
Hong Kong,HKG,1980,0,0,0,0
Hong Kong,HKG,1981,0,0,0,0
Hong Kong,HKG,1982,0,0,0,0
Hong Kong,HKG,1983,0,0,0,0
Hong Kong,HKG,1984,0,0,0,0
Hong Kong,HKG,1985,0,0,0,0
Hong Kong,HKG,1986,0,0,0,0
Hong Kong,HKG,1987,0,0,0,0
Hong Kong,HKG,1988,0,0,0,0
Hong Kong,HKG,1989,0,0,0,0
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,0,0
Hong Kong,HKG,2001,0,0,0,0
Hong Kong,HKG,2002,0,0,0,0
Hong Kong,HKG,2003,0,0,0,0
Hong Kong,HKG,2004,0,0,0,0
Hong Kong,HKG,2005,0,0,0,0
Hong Kong,HKG,2006,0,0,694,0
Hong Kong,HKG,2007,0,0,865,0
Hong Kong,HKG,2008,0,0,807,0
Hong Kong,HKG,2009,0,0,1099,0
Hong Kong,HKG,2010,39,1,1041,0
Hong Kong,HKG,2011,43,3,868,0
Hong Kong,HKG,2012,41,3,1053,0
Hong Kong,HKG,2013,36,3,836,0
Hong Kong,HKG,2014,43,3,9,0
Hong Kong,HKG,2015,57,4,811,0
Hong Kong,HKG,2016,65,4,492,0
Hong Kong,HKG,2017,65044,5605,1045,0
Hong Kong,HKG,2018,67185,6383,7,0
Hong Kong,HKG,2019,74305,6883,7,0
Hong Kong,HKG,2020,74305,7883,8,0
Hong Kong,HKG,2021,7552527,8085128,820513,0
Hungary,HUN,1965,0,0,0,75
Hungary,HUN,1966,0,0,0,0.1
Hungary,HUN,1967,0,0,0,82
Hungary,HUN,1968,0,0,0,89
Hungary,HUN,1969,0,0,0,95
Hungary,HUN,1970,0,0,0,88
Hungary,HUN,1971,0,0,0,96
Hungary,HUN,1972,0,0,0,0.11
Hungary,HUN,1973,0,0,0,101
Hungary,HUN,1974,0,0,0,81
Hungary,HUN,1975,0,0,0,163
Hungary,HUN,1976,0,0,0,165
Hungary,HUN,1977,0,0,0,149
Hungary,HUN,1978,0,0,0,138
Hungary,HUN,1979,0,0,0,146
Hungary,HUN,1980,0,0,0,112
Hungary,HUN,1981,0,0,0,168
Hungary,HUN,1982,0,0,0,159
Hungary,HUN,1983,0,0,0,155
Hungary,HUN,1984,0,0,0,181
Hungary,HUN,1985,0,0,0,155
Hungary,HUN,1986,0,0,0,154
Hungary,HUN,1987,0,0,0,169
Hungary,HUN,1988,0,0,0,169
Hungary,HUN,1989,0,0,0,158
Hungary,HUN,1990,17,0,0,178
Hungary,HUN,1991,24,0,0,194
Hungary,HUN,1992,46,0,0,158
Hungary,HUN,1993,39,0,0,166
Hungary,HUN,1994,45,0,0,161
Hungary,HUN,1995,56,0,0,163
Hungary,HUN,1996,0.05,0,0,207
Hungary,HUN,1997,53,0,0,216
Hungary,HUN,1998,0.06,0,0,155
Hungary,HUN,1999,65,0,0,181
Hungary,HUN,2000,65,0,0,178
Hungary,HUN,2001,0.07,0,1,186
Hungary,HUN,2002,42,0,1,194
Hungary,HUN,2003,161,0,4,171
Hungary,HUN,2004,725,0,6,205
Hungary,HUN,2005,1658,0,0.01,202
Hungary,HUN,2006,1264,0,43,186
Hungary,HUN,2007,1563,0,0.11,0.21
Hungary,HUN,2008,1938,1,205,213
Hungary,HUN,2009,2335,1,331,228
Hungary,HUN,2010,2297,1,527,188
Hungary,HUN,2011,1859,1,626,222
Hungary,HUN,2012,1655,8,771181,213
Hungary,HUN,2013,1832,25,717905,213
Hungary,HUN,2014,2126,67,65654,301
Hungary,HUN,2015,2161,141,693,234
Hungary,HUN,2016,2071,244,684,259
Hungary,HUN,2017,2155,349,758,0.22
Hungary,HUN,2018,2309,629,607,222
Hungary,HUN,2019,2245,1497,729,219
Hungary,HUN,2020,2171,2459,655,244
Hungary,HUN,2021,2217125,3793289,651231,208048
Iceland,ISL,1965,0,0,0,6407
Iceland,ISL,1966,0,0,0,6239
Iceland,ISL,1967,0,0,0,6645
Iceland,ISL,1968,0,0,0,6869
Iceland,ISL,1969,1904,0,0,8601
Iceland,ISL,1970,12091,0,0,4129-01-01 00:00:00
Iceland,ISL,1971,12033,0,0,5396-01-01 00:00:00
Iceland,ISL,1972,21664,0,0,7026-01-01 00:00:00
Iceland,ISL,1973,242,0,0,2181
Iceland,ISL,1974,5751,0,0,2582-02-01 00:00:00
Iceland,ISL,1975,18347,0,0,2056-02-01 00:00:00
Iceland,ISL,1976,19012,0,0,3495-02-01 00:00:00
Iceland,ISL,1977,16126,0,0,5197-02-01 00:00:00
Iceland,ISL,1978,18285,0,0,2605
Iceland,ISL,1979,4563,0,0,8191-02-01 00:00:00
Iceland,ISL,1980,44672,0,0,3.0532
Iceland,ISL,1981,123133,0,0,3.0845
Iceland,ISL,1982,158968,0,0,4071-03-01 00:00:00
Iceland,ISL,1983,171714,0,0,5879-03-01 00:00:00
Iceland,ISL,1984,173233,0,0,7379-03-01 00:00:00
Iceland,ISL,1985,171233,0,0,6629-03-01 00:00:00
Iceland,ISL,1986,212339,0,0,8418-03-01 00:00:00
Iceland,ISL,1987,234136,0,0,3914
Iceland,ISL,1988,245608,0,0,4164
Iceland,ISL,1989,257508,0,0,2132-04-01 00:00:00
Iceland,ISL,1990,28291,0,0,4.1537
Iceland,ISL,1991,267025,0,0,4.1537
Iceland,ISL,1992,229769,0,0,4304298
Iceland,ISL,1993,254272,0,0,4460998
Iceland,ISL,1994,258365,0,0,4509295
Iceland,ISL,1995,288177,0,0,4677187
Iceland,ISL,1996,34313428,0,0,4762314
Iceland,ISL,1997,37307242,0,0,5201305
Iceland,ISL,1998,65265805,0,0,5615576
Iceland,ISL,1999,1135673,0,0,6041841
Iceland,ISL,2000,1322663,0,0,6350488
Iceland,ISL,2001,1450863,0,0,6572595
Iceland,ISL,2002,143042,0,0,6970682
Iceland,ISL,2003,14046782,0,0,70823274
Iceland,ISL,2004,14823828,0,0,7131893
Iceland,ISL,2005,16590298,0,0,7015286
Iceland,ISL,2006,2632598,0,0,7288997
Iceland,ISL,2007,35806527,0,0,8393735
Iceland,ISL,2008,4037937,0,0,12427433
Iceland,ISL,2009,45530868,0,0,12279343
Iceland,ISL,2010,44653225,0,0,12592082
Iceland,ISL,2011,4701463,0,7936,12506839
Iceland,ISL,2012,5209505,0,0,1233653
Iceland,ISL,2013,5244992,0,5484748,128628435
Iceland,ISL,2014,52383647,0,8385545,12873015
Iceland,ISL,2015,5002982,0,10894204,13780769
Iceland,ISL,2016,506728,0,9209778,13469596
Iceland,ISL,2017,51695986,0,8126884,140587225
Iceland,ISL,2018,6009834,0,4363,13812796
Iceland,ISL,2019,60181384,0,6569191,13461466
Iceland,ISL,2020,59606023,0,66603,13156972
Iceland,ISL,2021,5787858,0,6083361,13824003
India,IND,1965,0,0,0,19166937
India,IND,1966,0,0,0,20015463
India,IND,1967,0,0,0,2239752
India,IND,1968,0,0,0,25849072
India,IND,1969,0,0,0,28699583
India,IND,1970,0,0,0,30436407
India,IND,1971,0,0,0,33384148
India,IND,1972,0,0,0,3240304
India,IND,1973,0,0,0,34506676
India,IND,1974,0,0,0,33202953
India,IND,1975,0,0,0,39668533
India,IND,1976,0,0,0,41498165
India,IND,1977,0,0,0,45276752
India,IND,1978,0,0,0,5617499
India,IND,1979,0,0,0,54168587
India,IND,1980,0,0,0,55441372
India,IND,1981,0,0,0,5908296
India,IND,1982,0,0,0,49859673
India,IND,1983,0,0,0,48043297
India,IND,1984,0,0,0,53682453
India,IND,1985,0,0,0,51813046
India,IND,1986,0,0,0,52568764
India,IND,1987,0,0,0,48962532
India,IND,1988,0,0,0,54614944
India,IND,1989,0,0,0,63369778
India,IND,1990,37586335,0,3030303,66397064
India,IND,1991,9507132,0,11291,73918884
India,IND,1992,11939189,0,8847,70060745
India,IND,1993,25204954,0,9477,707325
India,IND,1994,3802853,0,19128,8021211
India,IND,1995,56379503,1010101,49647,75920876
India,IND,1996,75614864,6060606,87838,6905754
India,IND,1997,9816667,6060606,988,70211006
India,IND,1998,12925278,6060606,1079,8363273
India,IND,1999,16860788,6060606,1446,8224945
India,IND,2000,16860788,7070707,1582,76990364
India,IND,2001,206915,11111111,2085,72022964
India,IND,2002,21399007,13131313,2085,6854489
India,IND,2003,27125397,16161617,260448,6929619
India,IND,2004,33143632,18181818,522543,100636
India,IND,2005,4035136,18181818,5991,97.42
India,IND,2006,5587,72,3373-09-01 00:00:00,11261733
India,IND,2007,7403,59,6828-11-01 00:00:00,1226131
India,IND,2008,9302,63,143782,11516902
India,IND,2009,11642,75,16271,10633803
India,IND,2010,14295,113,194564,108744095
India,IND,2011,17137,827,239523,1317046
India,IND,2012,19936,2099,274326,115776375
India,IND,2013,22478,3433,300074,13198302
India,IND,2014,24676,4909,334549,13899629
India,IND,2015,30617342,656638,3274138,13328253
India,IND,2016,24816965,1155598,4345271,1283816
India,IND,2017,24908186,2154458,5262928,1358233
India,IND,2018,2722409,3633131,6031128,13975304
India,IND,2019,31511576,462677,6331423,16206625
India,IND,2020,3293788,58683468,60427402,16371275
India,IND,2021,35473618,6830581,68094246,16032544
Indonesia,IDN,1965,0,0,0,18252122
Indonesia,IDN,1966,0,0,0,23732178
Indonesia,IDN,1967,0,0,0,26648982
Indonesia,IDN,1968,0,0,0,3292453
Indonesia,IDN,1969,0,0,0,34427125
Indonesia,IDN,1970,0,0,0,41851716
Indonesia,IDN,1971,0,0,0,13788528
Indonesia,IDN,1972,0,0,0,12330126
Indonesia,IDN,1973,0,0,0,15556288
Indonesia,IDN,1974,0,0,0,1723566
Indonesia,IDN,1975,0,0,0,18075346
Indonesia,IDN,1976,0,0,0,1060656
Indonesia,IDN,1977,0,0,0,17633406
Indonesia,IDN,1978,0,0,0,1259529
Indonesia,IDN,1979,0,0,0,14009498
Indonesia,IDN,1980,0,0,0,12683678
Indonesia,IDN,1981,0,0,0,12639484
Indonesia,IDN,1982,0,0,0,13788528
Indonesia,IDN,1983,0,0,0,20726986
Indonesia,IDN,1984,0,0,0,22627327
Indonesia,IDN,1985,0,0,0,27665443
Indonesia,IDN,1986,0,0,0,44547553
Indonesia,IDN,1987,0,0,0,45829177
Indonesia,IDN,1988,0,0,0,50336967
Indonesia,IDN,1989,0,0,0,62799673
Indonesia,IDN,1990,112742,0,0,649244
Indonesia,IDN,1991,105146,0,0,740917
Indonesia,IDN,1992,108574,0,0,964548
Indonesia,IDN,1993,109197,0,0,889108
Indonesia,IDN,1994,160391,0,0,798294
Indonesia,IDN,1995,221253,0,0,829314
Indonesia,IDN,1996,234287,0,0,882437
Indonesia,IDN,1997,272838,0,0,586562
Indonesia,IDN,1998,2865-03-01 00:00:00,0,0,3635-10-01 00:00:00
Indonesia,IDN,1999,394073,0,0,1037978
Indonesia,IDN,2000,8724-04-01 00:00:00,0,0,10016
Indonesia,IDN,2001,6.0346,0,0,11655
Indonesia,IDN,2002,2433-06-01 00:00:00,0,0,9933
Indonesia,IDN,2003,3019-06-01 00:00:00,0,0,9099
Indonesia,IDN,2004,6656-06-01 00:00:00,0,0,9674
Indonesia,IDN,2005,6615,0,0,10725
Indonesia,IDN,2006,6674,0,0,9623
Indonesia,IDN,2007,7039,0,2,11286
Indonesia,IDN,2008,8336595,1,27,1152825
Indonesia,IDN,2009,9326545,1,367,1138385
Indonesia,IDN,2010,940429,52,364,1745622
Indonesia,IDN,2011,957289,77,469,4189-12-01 00:00:00
Indonesia,IDN,2012,968067,301,461,1279911
Indonesia,IDN,2013,957752,55,1,1692278
Indonesia,IDN,2014,2617-10-01 00:00:00,681,0,1516129
Indonesia,IDN,2015,10518175,528,37,1374053
Indonesia,IDN,2016,1124301,2109,569,1867689
Indonesia,IDN,2017,1335233,2905,0,1863239
Indonesia,IDN,2018,2644828,9027,18998,2163638
Indonesia,IDN,2019,262815,11828,484,21161
Indonesia,IDN,2020,279305,17097,475,24325
Indonesia,IDN,2021,308745,19262,437,24697
Iran,IRN,1965,0,0,0,17191466
Iran,IRN,1966,0,0,0,18473092
Iran,IRN,1967,0,0,0,198873
Iran,IRN,1968,0,0,0,21389897
Iran,IRN,1969,0,0,0,23025074
Iran,IRN,1970,0,0,0,24792833
Iran,IRN,1971,0,0,0,26648982
Iran,IRN,1972,0,0,0,35001647
Iran,IRN,1973,0,0,0,29654174
Iran,IRN,1974,0,0,0,32659366
Iran,IRN,1975,0,0,0,34294543
Iran,IRN,1976,0,0,0,38360393
Iran,IRN,1977,0,0,0,39642017
Iran,IRN,1978,0,0,0,6209257
Iran,IRN,1979,0,0,0,5382829
Iran,IRN,1980,0,0,0,5581702
Iran,IRN,1981,0,0,0,60943527
Iran,IRN,1982,0,0,0,63948717
Iran,IRN,1983,0,0,0,625787
Iran,IRN,1984,0,0,0,58512855
Iran,IRN,1985,0,0,0,5899
Iran,IRN,1986,0,0,0,2025-05-07 00:00:00
Iran,IRN,1987,0,0,0,7816
Iran,IRN,1988,0,0,0,8246
Iran,IRN,1989,0,0,0,6732
Iran,IRN,1990,0,0,0,7381
Iran,IRN,1991,0,0,0,5607
Iran,IRN,1992,0,0,0,9204
Iran,IRN,1993,0,0,0,10533
Iran,IRN,1994,0,0,0,6896
Iran,IRN,1995,0,0,0,8323
Iran,IRN,1996,0,0,0,8814
Iran,IRN,1997,0,0,0,5941
Iran,IRN,1998,0,0,0,7488
Iran,IRN,1999,0,0,35,5143
Iran,IRN,2000,0,0,365,3781
Iran,IRN,2001,0,0,337,4122
Iran,IRN,2002,0,0,303,8012
Iran,IRN,2003,0,0,276,9588
Iran,IRN,2004,0,0,463,11933
Iran,IRN,2005,0,0,709,14448
Iran,IRN,2006,0,1,1253,18509
Iran,IRN,2007,0,1,1409,17959
Iran,IRN,2008,0,2,1958,7438
Iran,IRN,2009,17,3,2262,6723
Iran,IRN,2010,102,7,169,10252
Iran,IRN,2011,22,7,212,10684
Iran,IRN,2012,226,7,283,12502
Iran,IRN,2013,193,7,219,14624
Iran,IRN,2014,466,7,0.2,14504
Iran,IRN,2015,163,15,141,13252
Iran,IRN,2016,218,5,156,15422
Iran,IRN,2017,2444,85805,318,17232
Iran,IRN,2018,2444,221816,0.75,9838
Iran,IRN,2019,10686,510473,722,33865
Iran,IRN,2020,10715277,636022,1126,23205
Iran,IRN,2021,10686,6727898,11306508,14882266
Iraq,IRQ,1965,0,0,0,707104
Iraq,IRQ,1966,0,0,0,928074
Iraq,IRQ,1967,0,0,0,1060656
Iraq,IRQ,1968,0,0,0,1281626
Iraq,IRQ,1969,0,0,0,1414208
Iraq,IRQ,1970,0,0,0,1723566
Iraq,IRQ,1971,0,0,0,0.2
Iraq,IRQ,1972,0,0,0,0.2
Iraq,IRQ,1973,0,0,0,0.29
Iraq,IRQ,1974,0,0,0,0.4
Iraq,IRQ,1975,0,0,0,461
Iraq,IRQ,1976,0,0,0,459
Iraq,IRQ,1977,0,0,0,566
Iraq,IRQ,1978,0,0,0,708
Iraq,IRQ,1979,0,0,0,1032
Iraq,IRQ,1980,0,0,0,0.69
Iraq,IRQ,1981,0,0,0,0.61
Iraq,IRQ,1982,0,0,0,0.6
Iraq,IRQ,1983,0,0,0,0.6
Iraq,IRQ,1984,0,0,0,0.61
Iraq,IRQ,1985,0,0,0,0.61
Iraq,IRQ,1986,0,0,0,0.6
Iraq,IRQ,1987,0,0,0,2025-06-02 00:00:00
Iraq,IRQ,1988,0,0,0,2025-06-02 00:00:00
Iraq,IRQ,1989,0,0,0,2025-06-02 00:00:00
Iraq,IRQ,1990,0,0,0,4650264
Iraq,IRQ,1991,0,0,0,2145184
Iraq,IRQ,1992,0,0,0,5219066
Iraq,IRQ,1993,0,0,0,6161732
Iraq,IRQ,1994,0,0,0,6247761
Iraq,IRQ,1995,0,0,0,7119707
Iraq,IRQ,1996,0,0,0,6489375
Iraq,IRQ,1997,0,0,0,6608055
Iraq,IRQ,1998,0,0,0,619756
Iraq,IRQ,1999,0,0,0,355905
Iraq,IRQ,2000,0,0,0,3196577
Iraq,IRQ,2001,0,0,0,3701006
Iraq,IRQ,2002,0,0,0,456004
Iraq,IRQ,2003,0,0,0,7559-04-01 00:00:00
Iraq,IRQ,2004,0,0,0,5749923
Iraq,IRQ,2005,0,0,0,4893819
Iraq,IRQ,2006,0,0,0,499076
Iraq,IRQ,2007,0,0,0,456631
Iraq,IRQ,2008,0,0,0,2932036
Iraq,IRQ,2009,0,0,0,283021
Iraq,IRQ,2010,0,0,0,3615072
Iraq,IRQ,2011,0,0,0,3399509
Iraq,IRQ,2012,0,0,0,4396909
Iraq,IRQ,2013,0,463,0,4608721
Iraq,IRQ,2014,0,573,0,2835202
Iraq,IRQ,2015,0,57305,0,2546137
Iraq,IRQ,2016,0,57305,0,3371234
Iraq,IRQ,2017,0,57305,0,2176083
Iraq,IRQ,2018,0,376545,0,1817702
Iraq,IRQ,2019,0,376545,0,4963264
Iraq,IRQ,2020,0,37757662,0,30820708
Iraq,IRQ,2021,0,376545,0,300978
Ireland,IRL,1965,0,0,0,94203
Ireland,IRL,1966,0,0,0,84899
Ireland,IRL,1967,0,0,0,80247
Ireland,IRL,1968,0,0,0,76758
Ireland,IRL,1969,0,0,0,5815
Ireland,IRL,1970,0,0,0,80247
Ireland,IRL,1971,0,0,0,4652
Ireland,IRL,1972,0,0,0,68617
Ireland,IRL,1973,0,0,0,63965
Ireland,IRL,1974,0,0,0,79084
Ireland,IRL,1975,0,0,0,52335
Ireland,IRL,1976,0,0,0,59313
Ireland,IRL,1977,0,0,0,74432
Ireland,IRL,1978,0,0,0,6978
Ireland,IRL,1979,0,0,0,82573
Ireland,IRL,1980,0,0,0,83736
Ireland,IRL,1981,0,0,0,86062
Ireland,IRL,1982,0,0,0,80247
Ireland,IRL,1983,0,0,0,77921
Ireland,IRL,1984,0,0,0,68617
Ireland,IRL,1985,0,0,0,83736
Ireland,IRL,1986,0,0,0,91877
Ireland,IRL,1987,0,0,0,68617
Ireland,IRL,1988,0,0,0,87225
Ireland,IRL,1989,0,0,0,6978
Ireland,IRL,1990,0,0,0,697
Ireland,IRL,1991,0,0,0,746
Ireland,IRL,1992,0,0,50009,817
Ireland,IRL,1993,0,0,150027,765
Ireland,IRL,1994,0,0,1900342,0.92
Ireland,IRL,1995,0,0,1600288,713
Ireland,IRL,1996,2700486,0,1400252,722
Ireland,IRL,1997,8101458,0,50009,678
Ireland,IRL,1998,850153,0,16903041,916
Ireland,IRL,1999,9101638,0,18703365,846
Ireland,IRL,2000,950171,0,24404392,846
Ireland,IRL,2001,9701746,0,33406013,596
Ireland,IRL,2002,8101458,0,38806984,912
Ireland,IRL,2003,8601548,0,4540817,598
Ireland,IRL,2004,10901962,0,6551179,0.63
Ireland,IRL,2005,13028544,0,11121101,63126
Ireland,IRL,2006,12845582,0,16223332,724273
Ireland,IRL,2007,17003784,0,19587231,666576
Ireland,IRL,2008,2089215,0,2410447,968323
Ireland,IRL,2009,2513545,424236,29557493,901734
Ireland,IRL,2010,3150562,476107,28151658,599231
Ireland,IRL,2011,3360968,542081,4381103,706687
Ireland,IRL,2012,43932655,645929,4.0112,802349
Ireland,IRL,2013,48095158,699463,4542332,599497
Ireland,IRL,2014,5362493,946215,51409864,708654
Ireland,IRL,2015,47624168,1616621,65741806,80649
Ireland,IRL,2016,681,5946,6149,681025
Ireland,IRL,2017,729833,11556,7444742,691603
Ireland,IRL,2018,848341,21701,8639767,69409
Ireland,IRL,2019,852307,4008,10019485,88658273
Ireland,IRL,2020,937376,6378,1154942,9334007
Ireland,IRL,2021,9686464,6360574,9712766,7478114
Israel,ISR,1965,0,0,0,0
Israel,ISR,1966,0,0,0,0
Israel,ISR,1967,0,0,0,0
Israel,ISR,1968,0,0,0,0
Israel,ISR,1969,0,0,0,0
Israel,ISR,1970,0,0,0,0
Israel,ISR,1971,0,0,0,0
Israel,ISR,1972,0,0,0,0
Israel,ISR,1973,0,0,0,0
Israel,ISR,1974,0,0,0,0
Israel,ISR,1975,0,0,0,0
Israel,ISR,1976,0,0,0,0
Israel,ISR,1977,0,0,0,0
Israel,ISR,1978,0,0,0,0
Israel,ISR,1979,0,0,0,0
Israel,ISR,1980,0,0,0,0
Israel,ISR,1981,0,0,0,2
Israel,ISR,1982,0,0,0,2
Israel,ISR,1983,0,0,0,1
Israel,ISR,1984,0,0,0,2
Israel,ISR,1985,0,0,0,2
Israel,ISR,1986,0,0,0,6
Israel,ISR,1987,0,0,0,0.01
Israel,ISR,1988,0,0,0,0.01
Israel,ISR,1989,0,0,0,3
Israel,ISR,1990,0,0,0,3
Israel,ISR,1991,0,0,0,6
Israel,ISR,1992,0,0,0,29
Israel,ISR,1993,0,0,0,26
Israel,ISR,1994,0,0,0,23
Israel,ISR,1995,0,0,0,25
Israel,ISR,1996,0,0,0,24
Israel,ISR,1997,0,0,0,25
Israel,ISR,1998,0,0,0,25
Israel,ISR,1999,0,0,0,33
